64	130.585
128	131.225
4096	132.718
8192	131.638
16384	133.144
64	130.440
128	131.182
4096	134.329
8192	134.231
16384	131.225
64	130.730
128	131.225
4096	132.479
8192	133.928
16384	131.225
64	130.282
128	131.356
4096	134.574
8192	133.756
16384	133.054
